timestamp,pir,tempC,humPct,lux,dbfs,centroidHz,B1_50_200,B2_200_1200,B3_1200_4000,B4_4000_8000,sleep_stage
2026-03-30 3:42,0,23.6,24.4,120,-18.9,253,0.76,0.2,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,501,0.7,0.22,0.07,0.01,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,238,0.72,0.22,0.04,0.02,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,170,0.73,0.21,0.04,0.02,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,390,0.76,0.21,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,195,0.79,0.17,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,254,0.79,0.15,0.05,0.01,awake
2026-03-30 3:42,0,23.6,24.6,120,-19,329,0.77,0.16,0.06,0,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,173,0.79,0.17,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,204,0.79,0.18,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,521,0.79,0.15,0.03,0.03,awake
2026-03-30 3:42,0,23.6,24.5,120,-19,78,0.74,0.19,0.05,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0.04,-19,149,0.86,0.09,0.02,0.03,awake
2026-03-30 3:42,1,23.6,24.6,0.01,-18.9,54,0.78,0.2,0.02,0,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,527,0.78,0.16,0.06,0,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,162,0.78,0.17,0.02,0.03,awake
2026-03-30 3:42,1,23.6,24.5,0,-18.9,236,0.76,0.16,0.07,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,258,0.77,0.13,0.07,0.03,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,82,0.81,0.13,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0,-18.9,276,0.75,0.22,0.03,0,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,74,0.81,0.14,0.02,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.08,-17.6,251,0.75,0.21,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0,-17.6,445,0.75,0.17,0.05,0.02,awake
2026-03-30 3:42,1,23.6,24.6,0.06,-17.6,624,0.78,0.2,0.02,0,awake
2026-03-30 3:42,0,23.6,24.5,0,-17.6,185,0.78,0.18,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.4,0,-17.6,173,0.78,0.19,0.02,0,awake
2026-03-30 3:42,0,23.6,24.6,0.08,-17.6,257,0.77,0.18,0.05,0,awake
2026-03-30 3:42,0,23.6,24.5,0.06,-17.6,196,0.73,0.22,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.03,-17.6,417,0.76,0.16,0.06,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0,-17.6,144,0.81,0.15,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0.03,-17.6,119,0.77,0.16,0.04,0.03,awake
2026-03-30 3:42,0,23.5,24.7,0.13,-17.6,172,0.73,0.2,0.06,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-17.6,760,0.68,0.29,0.02,0.02,awake
2026-03-30 3:42,0,23.7,24.6,0.01,-17.6,417,0.69,0.25,0.05,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0,-17.6,297,0.76,0.19,0.04,0.02,awake
2026-03-30 3:42,0,23.6,24.4,0.08,-17.6,655,0.78,0.18,0.03,0.01,awake
2026-03-30 3:42,1,23.6,24.5,0,-17.6,249,0.77,0.16,0.06,0.01,awake
2026-03-30 3:42,0,23.5,24.6,0.03,-17.6,705,0.74,0.21,0.02,0.03,awake
2026-03-30 3:42,1,23.6,24.6,0,-17.6,183,0.78,0.18,0.04,0,awake
2026-03-30 3:42,0,23.6,24.7,0.08,-17.6,227,0.77,0.16,0.05,0.02,awake
2026-03-30 3:42,0,23.5,24.6,0.06,-19,478,0.76,0.19,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,169,0.69,0.25,0.02,0.03,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,223,0.72,0.22,0.06,0,awake
2026-03-30 3:42,0,23.6,24.5,0.14,-19,180,0.72,0.17,0.09,0.03,awake
2026-03-30 3:42,0,23.6,24.6,0.05,-19,400,0.68,0.2,0.06,0.07,awake
2026-03-30 3:42,1,23.6,24.7,0.16,-19,264,0.79,0.13,0.07,0.02,awake
2026-03-30 3:42,1,23.6,24.5,0.05,-19,147,0.73,0.2,0.03,0.03,awake
2026-03-30 3:42,0,23.6,24.6,0.04,-19,375,0.8,0.12,0.08,0,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,291,0.75,0.18,0.07,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,549,0.89,0.09,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0.08,-19,145,0.72,0.21,0.05,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0.08,-19,655,0.75,0.16,0.06,0.03,awake
2026-03-30 3:42,0,23.6,24.4,0,-19,155,0.79,0.18,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.4,0,-19,291,0.83,0.09,0.06,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0.09,-19,157,0.82,0.13,0.04,0.01,awake
